0.26419,0.44984,0.11019,6
0.27681,0.4693,0.093933,6
0.29077,0.17534,0.068332,6
0.12977,0.23363,0.00030337,6
0.015833,0.19134,0.025072,6
0.21125,0.0002686,0.12066,6
0.23586,0.46291,0.027821,6
0.15282,0.12085,0.10402,6
0.36739,0.23185,0.016889,6
0.12025,0.40835,0.068749,6
0.011949,0.18263,0.074932,6
0.19922,0.16258,0.12012,6
0.19415,0.18658,0.11072,6
0.084287,0.36176,0.034416,6
0.21792,0.43919,0.015657,6
0.18782,0.20751,0.093274,6
0.22856,0.014103,0.017334,6
0.061746,0.42274,0.021732,6
0.034795,0.39867,0.026916,6
0.16182,0.15277,0.011016,6
0.20874,0.10291,0.020397,6
0.31955,0.25096,0.030623,6
0.079278,0.40218,0.092319,6
0.17203,0.16216,0.014569,6
0.49142,0.15094,0.62243,6
0.041284,0.18964,0.017958,6
0.33075,0.22752,0.076735,6
0.054374,0.18654,0.086324,6
0.24908,0.43397,0.092428,6
0.284,0.4333,0.11341,6
0.095807,0.15921,0.074671,6
0.26611,0.47739,0.068744,6
0.32412,0.38511,0.052288,6
0.32818,0.2459,0.017879,6
0.081124,0.40391,0.013505,6
0.001775,0.49943,0.11706,6
0.27393,0.22205,0.034503,6
0.49204,0.46608,0.071536,6
0.46892,0.040678,0.044508,6
0.22701,0.26519,0.082061,6
0.29758,0.46475,0.11063,6
0.48016,0.06983,0.11978,6
0.45543,0.090077,0.044546,6
0.4195,0.20179,0.06653,6
0.049929,0.2118,0.0024702,6
0.16614,0.20884,0.013934,6
0.20382,0.17062,0.081957,6
0.12542,0.15928,0.10813,6
0.47973,0.10107,0.052981,6
0.047526,0.45632,0.025746,6
0.26336,0.42082,0.0071154,6
0.40734,0.4106,0.070037,6
0.060846,0.43027,0.079705,6
0.47511,0.10606,0.038699,6
0.044637,0.19289,0.074061,6
0.338,0.22272,0.023955,6
0.26229,0.15384,0.06441,6
0.125,0.20905,0.10346,6
0.48248,0.46786,0.007026,6
0.21675,0.19086,0.1002,6
0.29683,0.16678,0.11939,6
0.49245,0.15763,0.012908,6
0.48067,0.16283,0.016279,6
0.03747,0.36328,0.00036275,6
0.45087,0.052444,0.12114,6
0.15596,0.25521,0.051478,6
0.21272,0.18041,0.076192,6
0.15876,0.21208,0.11452,6
0.33041,0.10679,0.058061,6
0.37995,0.11046,0.036145,6
0.41603,0.47038,0.089985,6
0.41495,0.4014,0.10488,6
0.19871,0.17927,0.016363,6
0.33369,0.24035,0.084201,6
0.16746,0.17531,0.019347,6
0.096962,0.3728,0.10203,6
0.24081,0.022361,0.016084,6
0.478,0.19501,0.069822,6
0.022433,0.1888,0.083572,6
0.40445,0.39122,0.1119,6
0.34839,0.19272,0.0023709,6
0.21202,0.44789,0.058895,6
0.3103,0.35775,0.088815,6
0.44443,0.020625,0.038365,6
0.25948,0.40969,0.048167,6
0.0095784,0.085514,0.1141,6
0.0088494,0.38337,0.11242,6
0.083538,0.40486,0.10891,6
0.19408,0.21237,0.03385,6
0.46742,0.1758,0.11428,6
0.22586,0.14315,0.071031,6
0.1445,0.14876,0.090685,6
0.022216,0.095528,0.020524,6
0.23985,0.44326,0.052472,6
0.13273,0.25257,0.0515,6
0.2844,0.39736,0.026025,6
0.043257,0.097849,0.11821,6
0.055284,0.305,0.00074613,6
0.027549,0.12995,0.014656,6
0.11049,0.15951,0.02466,6
0.23319,0.018592,0.072484,6
0.29114,0.33442,0.077777,6
0.21089,0.43873,0.087599,6
0.33395,0.43159,0.0091179,6
0.23485,0.17911,0.062132,6
0.20732,0.043196,0.12248,6
0.47785,0.1378,0.021769,6
0.32287,0.078638,0.086977,6
0.034395,0.17005,0.0057179,6
0.0027992,0.074111,0.070633,6
0.20574,0.47641,0.0080695,6
0.27316,0.43911,0.10282,6
0.47341,0.18164,9.675e-05,6
0.006064,0.44968,0.068459,6
0.2471,0.013897,0.071878,6
0.44334,0.031209,0.025796,6
0.054833,0.32328,0.047338,6
0.29863,0.098499,0.066564,6
0.47053,0.44794,0.017614,6
0.30108,0.2771,0.095591,6
0.3262,0.128,0.017171,6
0.032453,0.11827,0.12249,6
0.25527,0.45731,0.043825,6
0.20179,0.46837,0.021743,6
0.054259,0.16451,0.06942,6
0.47344,0.1068,0.082242,6
0.34066,0.47413,0.12089,6
0.41794,0.46085,0.030558,6
0.11667,0.14963,0.11637,6
0.20275,0.17971,0.04834,6
0.34057,0.43754,0.061852,6
0.30639,0.23146,0.070771,6
0.2243,0.18604,0.069635,6
0.25811,0.47002,0.03538,6
0.24063,0.43332,0.063532,6
0.13898,0.20879,0.067488,6
0.2746,0.39081,0.12779,6
0.3821,0.4251,0.050923,6
0.44945,0.17613,0.085198,6
0.093516,0.26332,0.023862,6
0.029834,0.060044,0.063494,6
0.30861,0.41241,0.032278,6
0.064779,0.20951,0.082067,6
0.0006491,0.089495,0.015653,6
0.34395,0.39292,0.076632,6
0.33606,0.20271,0.0026028,6
0.27803,0.4377,0.00037525,6
0.46611,0.091634,0.62414,6
0.21784,0.16056,0.10734,6
0.47245,0.17375,0.014528,6
0.11348,0.18855,0.050029,6
0.32513,0.24298,0.097654,6
0.13501,0.1779,0.041902,6
0.34142,0.35963,0.094821,6
0.23099,0.47327,0.11811,6
0.079058,0.4072,0.03112,6
0.032149,0.39757,0.010516,6
0.056036,0.44587,0.031368,6
0.013995,0.41027,0.10747,6
0.39146,0.43886,0.07295,6
0.29588,0.40125,0.057385,6
0.32646,0.41556,0.10596,6
0.02067,0.062702,0.10634,6
0.32485,0.14316,0.041792,6
0.051384,0.42408,0.092315,6
0.25935,0.40562,0.086332,6
0.28058,0.37642,0.03985,6
0.16964,0.19691,0.0034896,6
0.079625,0.21165,0.12153,6
0.36115,0.16325,0.017531,6
0.48968,0.17136,0.058176,6
0.45348,0.093003,0.11803,6
0.10858,0.24287,0.10079,6
0.19288,0.010965,0.058395,6
0.14434,0.26173,0.0077944,6
0.060074,0.44428,0.059516,6
0.12125,0.17911,0.039402,6
0.003522,0.13527,0.06871,6
0.22141,0.18703,0.035254,6
0.10937,0.20954,0.080941,6
0.089471,0.20739,0.039436,6
0.48748,0.18789,0.079542,6
0.028714,0.36419,0.013951,6
0.038835,0.15728,0.087277,6
0.34808,0.25962,0.11591,6
0.092577,0.43446,0.018999,6
0.48052,0.13173,0.0046369,6
0.29441,0.16297,0.078895,6
0.41799,0.19316,0.081007,6
0.27376,0.44594,0.013343,6
0.34425,0.18128,0.075913,6
0.065233,0.32532,0.05821,6
0.27982,0.3884,0.094614,6
0.070386,0.22428,0.021977,6
0.49582,0.056508,0.10654,6
0.40751,0.066253,0.0051693,6
0.29621,0.4796,0.067451,6
0.345,0.39078,0.059655,6
0.11432,0.1821,0.10881,6
0.090684,0.19388,0.086547,6
0.46972,0.46075,0.0088406,6
0.13053,0.2195,0.074428,6
0.27078,0.10932,0.043494,6
0.48843,0.09522,0.017252,6
0.27918,0.10963,0.07233,6
0.090576,0.14723,0.12105,6
0.47894,0.071189,0.07143,6
0.16907,0.13645,0.073959,6
0.29717,0.35955,0.094361,6
0.10057,0.25846,0.0088116,6
0.27672,0.12201,0.079805,6
0.35969,0.45943,0.082035,6
0.20403,0.24641,0.060221,6
0.21496,0.053239,0.09098,6
0.066223,0.17194,0.1308,6
0.085675,0.36507,0.073673,6
0.014926,0.38001,0.12813,6
0.043207,0.42746,0.039524,6
0.47278,0.43398,0.018828,6
0.34902,0.46918,0.083413,6
0.2942,0.11561,0.029812,6
0.078543,0.17687,0.12372,6
0.36675,0.46442,0.067814,6
0.30493,0.19253,0.048014,6
0.23539,0.42246,0.015701,6
0.019927,0.11774,0.11374,6
0.47681,0.011305,0.12677,6
0.29141,0.21665,0.011653,6
0.29425,0.10265,0.12252,6
0.24413,0.19204,0.018265,6
0.12844,0.25469,0.032354,6
0.26256,0.17545,0.030351,6
0.26347,0.11834,0.11922,6
0.11517,0.22622,0.12324,6
0.2754,0.007034,0.043446,6
0.27131,0.15387,0.076727,6
0.0089824,0.3787,0.082015,6
0.43649,0.085646,0.069449,6
0.023909,0.42622,0.069772,6
0.38704,0.45875,0.028249,6
0.46118,0.063493,0.049989,6
0.10184,0.34876,0.016465,6
0.47305,0.45164,0.09635,6
0.24789,0.41931,0.1163,6
0.47332,0.43256,0.064288,6
0.33589,0.13558,0.084208,6
0.24396,0.040165,0.0797,6
0.25309,0.16472,0.059373,6
0.33687,0.18941,0.06527,6
0.17732,0.24434,0.12059,6
0.15942,0.20099,0.10428,6
0.4739,0.43689,0.04785,6
0.4158,0.11331,0.036848,6
0.27625,0.17782,0.11846,6
0.23424,0.395,0.083473,6
0.46639,0.073616,0.060779,6
0.27698,0.37357,0.090426,6
0.49242,0.1184,0.028974,6
0.20312,0.49853,0.08258,6
0.43142,0.067524,0.028017,6
0.42005,0.058505,0.12764,6
0.28757,0.365,0.083254,6
0.29918,0.15814,0.0035379,6
0.18277,0.44381,0.12052,6
0.2379,0.36398,0.063087,6
0.22977,0.37234,0.073635,6
0.047317,0.22549,0.0054996,6
0.46075,0.15072,0.068887,6
0.085347,0.19334,0.10472,6
0.18677,0.45497,0.10381,6
0.2236,0.1218,0.081822,6
0.066468,0.21653,0.098983,6
0.34377,0.46844,0.054365,6
0.13249,0.22218,0.61479,6
0.078556,0.18438,0.059376,6
0.059646,0.20229,0.011664,6
0.4663,0.033382,0.028936,6
0.014388,0.059669,0.61707,6
0.39655,0.44884,0.025251,6
0.16369,0.17266,0.069658,6
0.11664,0.23887,0.11543,6
0.067181,0.18068,0.049663,6
0.24149,0.1423,0.10326,6
0.26852,0.48059,0.038058,6
0.054227,0.26083,0.12137,6
0.242,0.15508,0.11,6
0.25517,0.42395,0.10315,6
0.3883,0.43524,0.022638,6
0.40671,0.085287,0.063302,6
0.25098,0.36613,0.055714,6
0.21294,0.44409,0.10404,6
0.23201,0.19218,0.0081675,6
0.31351,0.12502,0.062484,6
0.26396,0.18147,0.0010299,6
0.26998,0.40277,0.075762,6
0.4266,0.15728,0.075207,6
0.049368,0.38048,0.035715,6
0.08883,0.11687,0.059591,6
0.39852,0.21601,0.073494,6
0.21033,0.15863,0.089446,6
0.20177,0.2105,0.095052,6
0.30708,0.078232,0.058243,6
0.089866,0.24914,0.12467,6
0.13669,0.20344,0.038115,6
0.25539,0.0031755,0.063519,6
0.23974,0.43905,0.035137,6
0.49126,0.42289,0.034604,6
0.20353,0.14393,0.0034826,6
0.3698,0.34874,0.12647,6
0.2142,0.27137,0.11944,6
0.4788,0.48127,0.0028506,6
0.25369,0.12287,0.011428,6
0.22593,0.15452,0.0161,6
0.32582,0.35744,0.12,6
0.31188,0.43726,0.070328,6
0.026757,0.10904,0.029561,6
0.08947,0.23578,0.11709,6
0.37641,0.4859,0.10885,6
0.0668,0.20836,0.11446,6
0.036578,0.18582,0.10944,6
0.42978,0.11465,0.033495,6
0.3177,0.37264,0.055391,6
0.063937,0.11854,0.049289,6
0.31531,0.14457,0.11476,6
0.029933,0.21159,0.07268,6
0.065563,0.38325,0.013545,6
0.31224,0.20892,0.068005,6
0.028575,0.45863,0.070691,6
0.19729,0.29143,0.095506,6
0.10862,0.34459,0.12199,6
0.19913,0.12018,0.084277,6
0.44602,0.44022,0.045789,6
0.043142,0.37698,0.62019,6
0.31095,0.13962,0.099813,6
0.070535,0.2333,0.0089011,6
0.31897,0.46839,0.083932,6
0.30086,0.35681,0.061225,6
0.39375,0.45987,0.088773,6
0.092326,0.33847,0.10243,6
0.41471,0.48377,0.038843,6
0.10495,0.19608,0.082937,6
0.38519,0.37382,0.062715,6
0.33554,0.44719,0.050736,6
0.032083,0.19832,0.077237,6
0.38404,0.34505,0.12514,6
0.33337,0.17855,0.11377,6
0.32224,0.40028,0.074399,6
0.32959,0.407,0.013165,6
0.47808,0.042238,0.11435,6
0.047768,0.39423,0.033783,6
0.29712,0.18819,0.0011267,6
0.053768,0.23415,0.11576,6
0.22796,0.43191,0.0071435,6
0.16607,0.23223,0.0088771,6
0.39319,0.46797,0.038596,6
0.18572,0.48988,0.070862,6
0.39202,0.43336,0.11476,6
0.46878,0.03459,0.061369,6
0.49881,0.41935,0.049184,6
0.28472,0.14548,0.12725,6
0.4725,0.46092,0.048612,6
0.031305,0.072192,0.054905,6
0.10177,0.35412,0.62483,6
0.12276,0.17694,0.078914,6
0.49298,0.2138,0.073424,6
0.2891,0.36532,0.064787,6
0.21252,0.007419,0.040892,6
0.3371,0.44653,0.12176,6
0.32706,0.14601,0.077478,6
0.38714,0.32203,0.094858,6
0.26625,0.016398,0.094293,6
0.2912,0.14551,0.0050215,6
0.064004,0.40169,0.09079,6
0.49825,0.43115,0.11058,6
0.21314,0.26003,0.042101,6
0.012868,0.046657,0.081038,6
0.48604,0.42903,0.070943,6
0.089875,0.34958,0.040782,6
0.2904,0.44181,0.12559,6
0.48355,0.13189,0.051581,6
0.25989,0.16968,0.096601,6
0.049873,0.19543,0.057452,6
0.008245,0.058661,0.099194,6
0.33932,0.26042,0.039232,6
0.095013,0.42837,0.076809,6
0.040213,0.079651,0.065669,6
0.070611,0.09626,0.10691,6
0.0007803,0.042413,0.074532,6
0.17918,0.46611,0.043658,6
0.26485,0.41478,0.098265,6
0.47387,0.39189,0.047776,6
0.25245,0.1807,0.12442,6
0.058132,0.41213,0.099718,6
0.15898,0.2184,0.074955,6
0.033143,0.058587,0.101,6
0.48768,0.49973,0.08977,6
0.28458,0.14547,0.11017,6
0.38508,0.35578,0.087248,6
0.042353,0.37449,0.049311,6
0.045339,0.10373,0.10189,6
0.32189,0.17536,0.029565,6
0.38346,0.23659,0.081751,6
0.4622,0.20852,0.091349,6
0.3006,0.19278,0.016995,6
0.35587,0.36257,0.070691,6
0.37019,0.20698,0.0084585,6
0.29151,0.15825,0.044536,6
0.26235,0.17607,0.11234,6
0.14973,0.20725,0.078844,6
0.23361,0.49483,0.055192,6
0.2515,0.20505,0.1163,6
0.072992,0.34031,0.082806,6
0.24148,0.12929,0.004523,6
0.34946,0.45186,0.1254,6
0.36588,0.35066,0.10908,6
0.43729,0.1032,0.033576,6
0.024755,0.058411,0.018797,6
0.1906,0.47348,0.049274,6
0.45729,0.040331,0.12908,6
0.24715,0.0044514,0.11525,6
0.39817,0.1516,0.12199,6
0.35866,0.11953,0.11067,6
0.40204,0.47064,0.085246,6
0.11431,0.20211,0.042393,6
0.44159,0.050426,0.060839,6
0.084893,0.1902,0.020353,6
0.35432,0.43335,0.058616,6
0.031858,0.39035,0.085777,6
0.29837,0.13293,0.0072845,6
0.029107,0.084245,0.027092,6
0.44704,0.060696,0.049283,6
0.17562,0.24648,0.068593,6
0.46491,0.14928,0.10765,6
0.18432,0.25651,0.072431,6
0.056942,0.18878,0.043674,6
0.021964,0.42795,0.022744,6
0.39804,0.48277,0.076784,6
0.057258,0.42143,0.12952,6
0.45881,0.10322,0.61948,6
0.24684,0.17655,0.069688,6
0.46426,0.41029,0.02952,6
0.22458,0.079922,0.074388,6
0.42812,0.46258,0.043626,6
0.27876,0.15679,0.10467,6
0.49986,0.18482,0.10491,6
0.13528,0.29506,0.053667,6
0.22578,0.028048,0.062235,6
0.48458,0.48472,0.09642,6
0.46794,0.03393,0.12099,6
0.30255,0.12934,0.098538,6
0.14737,0.23956,0.024588,6
0.0053361,0.15368,0.10957,6
0.28179,0.18637,0.070869,6
0.42556,0.19654,0.095423,6
0.41111,0.07494,0.10824,6
0.45491,0.4441,0.072672,6
0.378,0.074232,0.082549,6
0.051054,0.063912,0.61371,6
0.31817,0.47215,0.10181,6
0.17072,0.37166,0.10648,6
0.17851,0.19899,0.048507,6
0.42389,0.094455,0.095778,6
0.20171,0.48914,0.096306,6
0.098777,0.42059,0.11289,6
0.21999,0.43828,0.032877,6
0.27344,0.024864,0.10483,6
0.49199,0.4135,0.020629,6
0.3375,0.34405,0.051049,6
0.47087,0.15075,0.023809,6
0.20042,0.42366,0.03945,6
0.49683,0.44352,0.10275,6
0.43117,0.043433,0.10422,6
0.16984,0.30253,0.053551,6
0.4365,0.027219,0.051637,6
0.20207,0.47325,0.039518,6
0.23627,0.22005,0.017213,6
0.20723,0.014056,0.055891,6
0.17931,0.46779,0.10922,6
0.10337,0.36001,0.097776,6
0.03013,0.44084,0.10383,6
0.10064,0.42475,0.010706,6
0.41728,0.048862,0.038467,6
0.25815,0.035739,0.080483,6
0.14519,0.24811,0.10394,6
0.12504,0.37336,0.024098,6
0.32641,0.45554,0.11891,6
0.45795,0.024331,0.084415,6
0.29638,0.013784,0.090566,6
0.19206,0.28043,0.068171,6
0.16365,0.4944,0.1175,6
0.060075,0.16137,0.036728,6
0.011497,0.084911,0.045169,6
0.16332,0.38067,0.09709,6
0.18222,0.41902,0.056924,6
0.067595,0.24286,0.044531,6
0.027417,0.16896,0.02019,6
0.23881,0.026224,0.12281,6
0.21488,0.42343,0.037922,6
0.27914,0.0020387,0.0727,6
0.30628,0.10053,0.11268,6
0.1504,0.24364,0.089326,6
0.0705,0.45874,0.1232,6
0.27991,0.12247,0.098771,6
0.14753,0.19754,0.094368,6
0.0023415,0.08505,0.058632,6
0.29941,0.3512,0.024809,6
0.40066,0.17671,0.13064,6
0.063021,0.2166,0.0652,6
0.49841,0.22638,0.078788,6
0.40994,0.11397,0.020404,6
0.25913,0.1434,0.051908,6
0.44603,0.45054,0.093173,6
0.17121,0.087795,0.1191,6
0.23479,0.38089,0.086562,6
0.36549,0.38254,0.082364,6
0.20906,0.19206,0.04331,6
0.29018,0.074164,0.12787,6
0.34046,0.16628,0.041396,6
0.44507,0.46409,0.092029,6
0.23612,0.078557,0.11347,6
0.090199,0.2039,0.11433,6
0.2692,0.15975,0.091653,6
0.27404,0.11309,0.11004,6
0.43231,0.058944,0.071844,6
0.20258,0.26666,0.0336,6
0.18692,0.42752,0.070302,6
0.055141,0.41253,0.11667,6
0.42966,0.44001,0.066913,6
0.051451,0.11062,0.044887,6
0.35064,0.18884,0.08998,6
0.48121,0.18658,0.13578,6
0.32642,0.47651,0.073662,6
0.33137,0.17744,0.041233,6
0.10176,0.18153,0.058565,6
0.061513,0.34254,0.031278,6
0.17434,0.47561,0.092608,6
0.069743,0.26706,0.01314,6
0.24084,0.20975,0.10773,6
0.46234,0.0046875,0.041789,6
0.49083,0.38729,0.023564,6
0.27472,0.35663,0.060759,6
0.017761,0.39705,0.111,6
0.37102,0.40528,0.002133,6
0.069996,0.36483,0.035925,6
0.38127,0.2478,0.068338,6
0.30545,0.094437,0.017959,6
0.49636,0.24041,0.074078,6
0.045821,0.3244,0.017677,6
0.40143,0.11948,0.089801,6
0.28383,0.16721,0.11403,6
0.25201,0.4323,0.07306,6
0.41077,0.10772,0.1161,6
0.01682,0.36959,0.04007,6
0.079447,0.26071,0.02455,6
0.0059684,0.1982,0.033433,6
0.13539,0.18129,0.072565,6
0.17307,0.29262,0.014258,6
0.32561,0.18379,0.055656,6
0.19457,0.43703,0.039263,6
0.25691,0.36913,0.039215,6
0.16107,0.14816,0.070894,6
0.13185,0.15492,0.092292,6
0.098978,0.3806,0.037935,6
0.12983,0.23347,0.074571,6
0.27665,0.32197,0.037942,6
0.18507,0.19357,0.09886,6
0.14913,0.014809,0.11517,6
0.034557,0.085488,0.081557,6
0.11258,0.26522,0.088335,6
0.18655,0.0065869,0.0066381,6
0.27366,0.086473,0.07311,6
0.24862,0.15778,0.1261,6
0.35515,0.49341,0.082313,6
0.23842,0.20015,0.095595,6
0.0038707,0.080487,0.029894,6
0.20559,0.28015,0.030106,6
0.26216,0.44586,0.040336,6
0.213,0.14738,0.078657,6
0.31491,0.20243,0.051634,6
0.13154,0.27987,0.018599,6
0.17883,0.01429,0.12942,6
0.3012,0.41371,0.11211,6
0.071552,0.42365,0.050328,6
0.041947,0.36205,0.1159,6
0.31951,0.048043,0.097514,6
0.20833,0.19071,0.11441,6
0.17363,0.39966,0.0057721,6
0.35301,0.37988,0.022143,6
0.057741,0.37827,0.62436,6
0.20847,0.20292,0.055695,6
0.12452,0.22598,0.037291,6
0.41846,0.056238,0.068733,6
0.25315,0.11389,0.09551,6
0.07975,0.41469,0.002471,6
0.2411,0.41173,0.004505,6
0.29445,0.085437,0.022036,6
0.29863,0.43409,0.069741,6
0.088202,0.40367,0.076623,6
0.42285,0.16803,0.10696,6
0.17603,0.39959,0.023337,6
0.21706,0.47143,0.1175,6
0.16531,0.27815,0.050355,6
0.42806,0.033932,0.09124,6
0.23214,0.16394,0.10493,6
0.2102,0.13112,0.10632,6
0.24174,0.45021,0.021443,6
0.33138,0.11423,0.10762,6
0.11505,0.35733,0.087375,6
0.17078,0.1918,0.10044,6
0.4028,0.0043191,0.125,6
0.49233,0.45213,0.076546,6
0.28151,0.10205,0.1161,6
0.019675,0.07564,0.11571,6
0.40887,0.022649,0.0092657,6
0.30428,0.10471,0.094744,6
0.21452,0.22927,0.078398,6
0.18261,0.13345,0.0069909,6
0.03292,0.042567,0.099296,6
0.41812,0.046073,0.054746,6
0.2997,0.032401,0.065998,6
0.1945,0.10728,0.07918,6
0.21792,0.4996,0.078856,6
0.43668,0.11166,0.11081,6
0.47966,0.21015,0.073389,6
0.40326,0.11831,0.12216,6
0.24716,0.415,0.04213,6
0.43396,0.083057,0.05199,6
0.033519,0.11972,0.071319,6
0.25662,0.18193,0.016177,6
0.22308,0.10669,0.057197,6
0.29796,0.43237,0.026863,6
0.37228,0.45899,0.024287,6
0.18573,0.22193,0.027187,6
0.32216,0.079704,0.12051,6
0.36387,0.22141,0.043994,6
0.041343,0.097557,0.08562,6
0.14247,0.11499,0.11429,6
0.11375,0.25153,0.087008,6
0.15888,0.21302,0.041763,6
0.46038,0.47922,0.099619,6
0.44291,0.4716,0.02072,6
0.011409,0.2268,0.033631,6
0.22191,0.22176,0.014858,6
0.086305,0.4348,0.089309,6
0.26695,0.017054,0.035579,6
0.34913,0.079939,0.079481,6
0.066254,0.032842,0.090677,6
0.36796,0.44672,0.017155,6
0.47434,0.022042,0.026192,6
0.3986,0.49929,0.1085,6
0.050921,0.20994,0.058352,6
0.024175,0.26369,0.0574,6
0.093357,0.10201,0.10385,6
0.30284,0.2236,0.018054,6
0.15581,0.30555,0.11808,6
0.066666,0.19474,0.080627,6
0.18365,0.23547,0.031996,6
0.32925,0.073442,0.072422,6
0.21427,0.22552,0.02832,6
0.43846,0.15087,0.1139,6
0.082303,0.39935,0.06165,6
